course_code,professor,lecture_id,year,semester,review
COSE111,유용재,153333,2025,1,"꿀강이자 명강입니다.

1.출석
일단 출석은 QR로 진행중입니다.
하지만 출석 점수는 따로 없고, 학칙상 N회 이상 결석시 F 때문에 출석하는 것이라 적당히 출석하시면 됩니다.

2. 강의력
우선 강의력이 엄청나게 좋으십니다.
약간 인강 강사 바이브라고 할까요?
그리고 따로 카톡으로 질문방을 운영하셔서 모르는 문제를 여쭤보기에도 좋습니다.

3. 시험
우선 시험의 난이도는 꽤, 아니 상당히 높은 편입니다.
교수님께서 제작해주신 PPT는 가독성과 내용 구성이 최고이지만 그 PPT 수준의 문제로 해결되지 않습니다.
수능처럼 문제 양치기를 해야 합니다.
+수능처럼 객관식과 주관식 형태로 이루어져있습니다. 시험 형식은 대학교 서술 시험 느낌이라기보다는 고등학교 시험에 조금 가깝습니다.

4. 총평
출석 점수가 없어 오로지 중간 기말 과제로 학점이 산출된다는 것에 걱정할 수는 있지만, 저는 그래도 나쁘지 않았던 것 같습니다.
일단 꿀강과 명강 중 명강에 속하긴 하지만, 그래도 제 기준에서는 꿀강같습니다(A+입니다)

일단 다른 교수님보단 나은듯
학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"교수님 강의력이 정말 엄청나게 좋음. 시험은 어렵지만 학점은 성적에 비해 매우 잘 주심. 매우 추천하는 강의
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"의심의 여지가 없는 명강이자 꿀강. 조금 어려운 부분이나 헷갈리는게 있더라도 교수님께서 운영하시는 오픈채팅방에 질문하면 친절하게 답변해주시고 최소한의 노력만 하면 학점도 잘 주심.
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"최고의 강의
대학에 와서 처음 들어본 수학 강의가 유용재 교수님이어서 너무 영광스러움
매 강의 때마다 주시는 ppt 자료는 시대인재 뺨치게 퀄리티 높고
강의력은 일타 강사 급임
앞으로 유용재 교수님만 따라다닐 예정

하나 아쉬운 점은 챌린지 과제로 성적미화 해주시는 건 좋은데 에제의 폭이 굉장히 넓어서
공부량과 무관하게 에제 뜰 수 있음
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"교수님의 강의력이 훌륭하셔서 수업 내용이 잘 이해됐습니다. 출결 점수 비중도 낮고 과제도 크게 부담되지 않았습니다. 또 매번 강의 영상을 업로드해주셔서 복습할 때 정말 큰 도움이 됐습니다. 수업만 열심히 따라가면 좋은 성적 충분히 받을 수 있을 수 있습니다!
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"1학기 때 들은 최고의 수업입니다. (왠지 4년동안 들은 최고의 수업일 거 같은 느낌)

일단 강의력이 넘사벽입니다. 일타강사 수준의 강의력을 가지고 계십니다.
심지어 오픈 채팅방 만들어서 질문 편하게 할 수 있습니다. 거기서 학생분들이 문제에 대해 의논하는 모습을 볼 수 있습니다.
새벽에도 답장해주시는 경우도 있습니다.

학점도 굉장히 후하십니다. 중간 평균 근처 기말 Q1쯤 받았고 챌린지 문제 풀어서 제출하니 A 떴습니다.
챌린지 문제를 풀어서 제출하면 학점을 한 단계 올려주십니다. 챌린지 문제도 미친듯이 어렵지는 않습니다.

시험 점수 자체는 좋진 않긴 하지만 많은 걸 배웠다고 생각합니다. 선택권이 있다면 무조건 강추합니다.
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"일단 제가 가장 마음에 들었던 점은 9시~11시 45분 연강을 2번이 아니라 3번에 나눠서 하신 겁니다. 그래서 보통 50분 정도 하고 10분 쉬고 이렇게 3차시로 했는데 그래서 그런지 아침 수업임에도 불구하고 집중이 상당히 잘 되었습니다. 그리고 교수님 강의력이 정말 좋아요. 이해가 쉽게 잘 되고, 강의자료도 너무 짜임새 있어서 수업 따라는 것이 매우 수월했습니다.
출석은 매번 QR로 체크하긴 하는데 빠진다고 해서 감점되진 않아요. F 받게 되는 출석 하한선 이상만 출석하면 출석 감점은 없었습니다.
그리고 오픈채팅방을 이용하셔서 질문 주고받는 것이 너무 편리했습니다. 교수님 답변이 빠르고 자세해요.
시험은 조금 어려운 편인데, 그래도 너무 쉬운 것보다는 낫다고 생각합니다.
중간과제, 기말과제 모두 전혀 어렵지 않고, 챌린지 과제 있어서 통과하면 학점 하나 올려주셔요.
개인적으로 이번 학기에 들었던 전공 6과목 중 가장 좋았고 성취감 있는 과목이었습니다.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"교수님의 설명이 매우 체계적이십니다. 

그리고 학점도 매우 잘 주십니다.
시험 매우 어렵지만 , 정말 상상도 할 수 없을 정도로 어렵지만, 
챌린지과제를 통해서 한단계 올려주심으로서 잘 주십니다.
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"정말 추천드리고 싶은 교수님입니다. 우선, 강의력이 좋으시고, 수업 내용을 학생들이 복습하기 편하도록 복습 영상을 제공해 주십니다. 또한 전반적으로 학점이 후한 편이시고, 학기말에 챌린지 과제라는 것을 주시는데 이를 통해 학점을 추가로 높일 기회도 있습니다. 과제도 많은 편이 아니며, 시험 공부에 도움이 되는 방향의 과제를 주셨습니다.
시험 난이도는 꽤 있는 편이지만 그럼에도 학점이 후하시고, 학생들의 편의를 최대한 봐 주시려 하는 게 와닿는 교수님이셨습니다. 매우 추천드리고 싶어요.
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"교수님께서 설명을 정말 잘하십니다. 
내용도 재밌고, 매번 수업에 같이 문제를 푸는데 이것도 좋은 것 같아요.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"시험 난이도는 어렵지만 학점을 정말 후하게 주시고 배려도 넘치시고 강의력도 매우 좋습니다. 무엇보다 정말 친절하십니다.
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE111,유용재,153333,2025,1,"일단 교수님이 강의력이 매우 좋으시다. 그리고 시험 문제를 어렵게 내서 변별력을 갖추지만, 학기 말에 챌린지를 풀면 학점을 한 단계 올려주심. 아쉬운 점은 A0와 B+사이의 간극이 너무 커서 A+이 뜨지 않는다면 공부를 했든 안 했든 다 A0를 받는다는 점
아 그리고 출석점수 성적에 반영 안하심
학점을 '보통'(이)라 평가한 강의평입니다."
